162176,16310,1,122,DUO,BOT,1
162180,16310,5,60,NONE,JUNGLE,1
162178,16310,3,125,SOLO,MID,1
162177,16310,2,23,SOLO,TOP,1
162304,16322,9,40,DUO,BOT,0
162303,16322,8,122,DUO,BOT,0
162301,16322,6,88,NONE,JUNGLE,0
162302,16322,7,7,SOLO,MID,0
162305,16322,10,81,SOLO,TOP,0
162297,16322,2,48,DUO,BOT,1
162299,16322,4,130,DUO,BOT,1
162300,16322,5,24,NONE,JUNGLE,1
162298,16322,3,57,SOLO,MID,1
162296,16322,1,127,SOLO,TOP,1
162355,16327,10,3,DUO,BOT,0
162351,16327,6,118,DUO,BOT,0
162353,16327,8,88,NONE,JUNGLE,0
162352,16327,7,97,SOLO,MID,0
162354,16327,9,81,SOLO,TOP,0
162349,16327,4,92,DUO_CARRY,BOT,1
162346,16327,1,135,DUO_SUPPORT,BOT,1
162348,16327,3,35,NONE,JUNGLE,1
162350,16327,5,34,SOLO,MID,1
162347,16327,2,39,SOLO,TOP,1
162655,16357,10,122,DUO,BOT,0
162652,16357,7,130,DUO,BOT,0
162651,16357,6,101,NONE,JUNGLE,0
162654,16357,9,125,SOLO,MID,0
162653,16357,8,80,SOLO,TOP,0
162646,16357,1,72,DUO_CARRY,BOT,1
162650,16357,5,110,DUO_SUPPORT,BOT,1
162649,16357,4,24,NONE,JUNGLE,1
162647,16357,2,7,SOLO,MID,1
162648,16357,3,93,SOLO,TOP,1
162691,16361,6,130,DUO_SUPPORT,BOT,0
162692,16361,7,134,DUO_CARRY,BOT,0
162693,16361,8,95,NONE,JUNGLE,0
162694,16361,9,107,SOLO,MID,0
162695,16361,10,96,SOLO,TOP,0
162689,16361,4,49,DUO,BOT,1
162690,16361,5,73,DUO,BOT,1
162687,16361,2,5,NONE,JUNGLE,1
162686,16361,1,114,SOLO,MID,1
162688,16361,3,81,SOLO,TOP,1
163113,16403,8,22,DUO_CARRY,BOT,0
163115,16403,10,110,DUO_SUPPORT,BOT,0
163111,16403,6,19,NONE,JUNGLE,0
163112,16403,7,10,SOLO,MID,0
163114,16403,9,102,SOLO,TOP,0
163107,16403,2,18,DUO,BOT,1
163108,16403,3,113,DUO,BOT,1
163109,16403,4,55,NONE,JUNGLE,1
163110,16403,5,87,SOLO,MID,1
163106,16403,1,41,SOLO,TOP,1
163408,16433,3,44,DUO,BOT,0
163407,16433,2,137,DUO,BOT,0
163410,16433,5,9,NONE,JUNGLE,0
163409,16433,4,39,SOLO,MID,0
163406,16433,1,62,SOLO,TOP,0
163414,16433,9,18,DUO,BOT,1
163415,16433,10,40,DUO,BOT,1
163413,16433,8,132,NONE,JUNGLE,1
163412,16433,7,34,SOLO,MID,1
163411,16433,6,23,SOLO,TOP,1
163437,16436,2,43,DUO_SUPPORT,BOT,0
163438,16436,3,48,DUO_CARRY,BOT,0
163436,16436,1,35,NONE,JUNGLE,0
163440,16436,5,87,SOLO,MID,0
163439,16436,4,8,SOLO,TOP,0
163441,16436,6,118,DUO,BOT,1
163442,16436,7,130,DUO,BOT,1
163444,16436,9,86,NONE,JUNGLE,1
163443,16436,8,1,SOLO,MID,1
163445,16436,10,50,SOLO,TOP,1
163703,16462,8,49,DUO,BOT,0
163701,16462,6,72,DUO,BOT,0
163705,16462,10,24,NONE,JUNGLE,0
163702,16462,7,51,SOLO,MID,0
163704,16462,9,54,SOLO,TOP,0
163699,16462,4,61,DUO_CARRY,BOT,1
163700,16462,5,128,DUO_SUPPORT,BOT,1
163697,16462,2,90,NONE,JUNGLE,1
163698,16462,3,31,SOLO,MID,1
163696,16462,1,83,SOLO,TOP,1
163851,16477,6,98,DUO_SUPPORT,BOT,0
163854,16477,9,122,DUO_CARRY,BOT,0
163852,16477,7,88,NONE,JUNGLE,0
163855,16477,10,51,SOLO,MID,0
163853,16477,8,8,SOLO,TOP,0
163848,16477,3,9,DUO,BOT,1
163847,16477,2,15,DUO,BOT,1
163849,16477,4,11,NONE,JUNGLE,1
163846,16477,1,87,SOLO,MID,1
163850,16477,5,3,SOLO,TOP,1
163875,16479,10,120,DUO,BOT,0
163872,16479,7,130,DUO,BOT,0
163871,16479,6,60,NONE,JUNGLE,0
163874,16479,9,51,SOLO,MID,0
163873,16479,8,31,SOLO,TOP,0
163868,16479,3,61,DUO_CARRY,BOT,1
163870,16479,5,98,DUO_SUPPORT,BOT,1
163869,16479,4,95,NONE,JUNGLE,1
163866,16479,1,89,SOLO,MID,1
163867,16479,2,54,SOLO,TOP,1
164009,16493,4,48,DUO_CARRY,BOT,0
164010,16493,5,128,DUO_SUPPORT,BOT,0
164008,16493,3,60,NONE,JUNGLE,0
164007,16493,2,51,SOLO,MID,0
164006,16493,1,62,SOLO,TOP,0
164014,16493,9,14,DUO,BOT,1
164012,16493,7,122,DUO,BOT,1
164011,16493,6,70,NONE,JUNGLE,1
164013,16493,8,105,SOLO,MID,1
164015,16493,10,39,SOLO,TOP,1
164216,16514,1,21,NONE,BOT,0
164218,16514,3,114,NONE,BOT,0
164219,16514,4,135,NONE,BOT,0
164220,16514,5,32,NONE,JUNGLE,0
164217,16514,2,121,SOLO,TOP,0
164222,16514,7,37,DUO,BOT,1
164225,16514,10,122,DUO,BOT,1
164221,16514,6,112,NONE,JUNGLE,1
164224,16514,9,87,SOLO,MID,1
164223,16514,8,47,SOLO,TOP,1
164415,16533,10,45,DUO,BOT,0
164413,16533,8,70,DUO,BOT,0
164412,16533,7,90,NONE,JUNGLE,0
164411,16533,6,89,SOLO,MID,0
164414,16533,9,23,SOLO,TOP,0
164409,16533,4,43,DUO_SUPPORT,BOT,1
164406,16533,1,92,DUO_CARRY,BOT,1
164410,16533,5,2,NONE,JUNGLE,1
164408,16533,3,51,SOLO,MID,1
164407,16533,2,54,SOLO,TOP,1
164429,16535,4,106,SOLO,BOT,0
164428,16535,3,4,NONE,MID,0
164430,16535,5,86,NONE,MID,0
164426,16535,1,113,NONE,MID,0
164427,16535,2,96,SOLO,TOP,0
164434,16535,9,117,DUO,BOT,1
164432,16535,7,120,DUO,BOT,1
164433,16535,8,91,NONE,JUNGLE,1
164435,16535,10,41,SOLO,MID,1
164431,16535,6,31,SOLO,TOP,1
164463,16538,8,136,SOLO,BOT,0
164462,16538,7,53,NONE,JUNGLE,0
164461,16538,6,7,DUO,MID,0
164464,16538,9,72,DUO,MID,0
164465,16538,10,23,SOLO,TOP,0
164459,16538,4,48,DUO,BOT,1
164460,16538,5,128,DUO,BOT,1
164458,16538,3,119,NONE,JUNGLE,1
164456,16538,1,123,SOLO,MID,1
164457,16538,2,93,SOLO,TOP,1
164486,16541,1,99,DUO_CARRY,BOT,0
164487,16541,2,110,DUO_SUPPORT,BOT,0
164488,16541,3,112,NONE,JUNGLE,0
164490,16541,5,43,SOLO,MID,0
164489,16541,4,81,SOLO,TOP,0
164494,16541,9,3,DUO,BOT,1
164495,16541,10,15,DUO,BOT,1
164491,16541,6,5,NONE,JUNGLE,1
164492,16541,7,89,SOLO,MID,1
164493,16541,8,116,SOLO,TOP,1
164757,16568,2,49,DUO,BOT,0
164758,16568,3,129,DUO,BOT,0
164756,16568,1,113,NONE,JUNGLE,0
164759,16568,4,122,NONE,JUNGLE,0
164760,16568,5,20,SOLO,MID,0
164761,16568,6,29,DUO,BOT,1
164764,16568,9,43,DUO,BOT,1
164765,16568,10,60,DUO,MID,1
164763,16568,8,97,DUO,MID,1
164762,16568,7,96,SOLO,TOP,1
164780,16570,5,48,DUO_CARRY,BOT,0
164777,16570,2,128,DUO_SUPPORT,BOT,0
164779,16570,4,32,NONE,JUNGLE,0
164778,16570,3,87,SOLO,MID,0
164776,16570,1,55,SOLO,TOP,0
164783,16570,8,7,DUO,BOT,1
164781,16570,6,61,DUO,BOT,1
164782,16570,7,60,NONE,JUNGLE,1
164785,16570,10,63,SOLO,MID,1
164784,16570,9,89,SOLO,TOP,1
164856,16578,1,3,DUO,BOT,0
164860,16578,5,120,DUO,BOT,0
164859,16578,4,53,NONE,JUNGLE,0
164858,16578,3,63,SOLO,MID,0
164857,16578,2,54,SOLO,TOP,0
164861,16578,6,18,DUO_CARRY,BOT,1
164863,16578,8,130,DUO_SUPPORT,BOT,1
164862,16578,7,5,NONE,JUNGLE,1
164865,16578,10,84,SOLO,MID,1
164864,16578,9,113,SOLO,TOP,1
165003,16592,8,16,DUO_SUPPORT,BOT,0
165002,16592,7,122,DUO_CARRY,BOT,0
165004,16592,9,88,NONE,JUNGLE,0
165001,16592,6,107,SOLO,MID,0
165005,16592,10,54,SOLO,TOP,0
164998,16592,3,3,DUO,BOT,1
164997,16592,2,120,DUO,BOT,1
164999,16592,4,19,NONE,JUNGLE,1
165000,16592,5,84,SOLO,MID,1
164996,16592,1,113,SOLO,TOP,1
165008,16593,3,40,SOLO,BOT,0
165009,16593,4,75,NONE,JUNGLE,0
165007,16593,2,45,DUO,MID,0
165010,16593,5,137,DUO,MID,0
165006,16593,1,24,SOLO,TOP,0
165011,16593,6,122,DUO,BOT,1
165013,16593,8,128,DUO,BOT,1
165015,16593,10,11,NONE,JUNGLE,1
165012,16593,7,57,SOLO,MID,1
165014,16593,9,39,SOLO,TOP,1
165045,16596,10,48,DUO,BOT,0
165041,16596,6,114,DUO,BOT,0
165043,16596,8,5,NONE,JUNGLE,0
165042,16596,7,87,SOLO,MID,0
165044,16596,9,24,SOLO,TOP,0
165040,16596,5,49,DUO_SUPPORT,BOT,1
165036,16596,1,122,DUO_CARRY,BOT,1
165038,16596,3,11,NONE,JUNGLE,1
165039,16596,4,97,SOLO,MID,1
165037,16596,2,23,SOLO,TOP,1
165081,16600,6,48,DUO,BOT,0
165082,16600,7,135,DUO,BOT,0
165085,16600,10,11,NONE,JUNGLE,0
165084,16600,9,84,SOLO,MID,0
165083,16600,8,54,SOLO,TOP,0
165079,16600,4,83,DUO_SUPPORT,BOT,1
165078,16600,3,99,DUO_CARRY,BOT,1
165080,16600,5,100,NONE,JUNGLE,1
165077,16600,2,4,SOLO,MID,1
165076,16600,1,70,SOLO,TOP,1
165120,16604,5,21,SOLO,BOT,0
165118,16604,3,126,NONE,JUNGLE,0
165119,16604,4,130,NONE,JUNGLE,0
165116,16604,1,7,SOLO,MID,0
165117,16604,2,58,SOLO,TOP,0
165123,16604,8,5,DUO,BOT,1
165122,16604,7,98,DUO,BOT,1
165124,16604,9,82,NONE,JUNGLE,1
165125,16604,10,84,SOLO,MID,1
165121,16604,6,77,SOLO,TOP,1
165133,16605,8,122,DUO,BOT,0
165132,16605,7,135,DUO,BOT,0
165131,16605,6,32,SOLO,MID,0
165134,16605,9,17,DUO,TOP,0
165135,16605,10,123,DUO,TOP,0
165130,16605,5,22,DUO,BOT,1
165128,16605,3,53,DUO,BOT,1
165129,16605,4,86,NONE,JUNGLE,1
165127,16605,2,89,SOLO,MID,1
165126,16605,1,90,SOLO,TOP,1
165299,16622,4,137,SOLO,BOT,0
165298,16622,3,11,NONE,JUNGLE,0
165297,16622,2,97,SOLO,MID,0
165300,16622,5,23,DUO,TOP,0
165296,16622,1,49,DUO,TOP,0
165305,16622,10,99,NONE,BOT,1
165301,16622,6,126,NONE,BOT,1
165304,16622,9,130,NONE,BOT,1
165303,16622,8,75,SOLO,MID,1
165302,16622,7,116,SOLO,TOP,1
165499,16642,4,69,DUO,BOT,0
165496,16642,1,137,DUO,BOT,0
165498,16642,3,5,NONE,JUNGLE,0
165497,16642,2,87,SOLO,MID,0
165500,16642,5,113,SOLO,TOP,0
165503,16642,8,70,DUO_SUPPORT,BOT,1
165504,16642,9,99,DUO_CARRY,BOT,1
165505,16642,10,58,NONE,JUNGLE,1
165502,16642,7,89,SOLO,MID,1
165501,16642,6,102,SOLO,TOP,1
165520,16644,5,1,DUO,BOT,0
165518,16644,3,22,DUO,BOT,0
165517,16644,2,7,NONE,JUNGLE,0
165516,16644,1,70,NONE,JUNGLE,0
165519,16644,4,69,SOLO,TOP,0
165521,16644,6,45,DUO_SUPPORT,BOT,1
165523,16644,8,122,DUO_CARRY,BOT,1
165522,16644,7,126,NONE,JUNGLE,1
165525,16644,10,57,SOLO,MID,1
165524,16644,9,66,SOLO,TOP,1
165632,16655,7,29,DUO,BOT,0
165633,16655,8,50,DUO,BOT,0
165635,16655,10,20,NONE,JUNGLE,0
165631,16655,6,115,SOLO,MID,0
165634,16655,9,111,SOLO,TOP,0
165626,16655,1,22,DUO_CARRY,BOT,1
165629,16655,4,49,DUO_SUPPORT,BOT,1
165627,16655,2,126,NONE,JUNGLE,1
165630,16655,5,79,SOLO,MID,1
165628,16655,3,66,SOLO,TOP,1
165803,16672,8,43,DUO,BOT,0
165805,16672,10,118,DUO,BOT,0
165801,16672,6,95,NONE,JUNGLE,0
165802,16672,7,75,SOLO,MID,0
165804,16672,9,103,SOLO,TOP,0
165798,16672,3,53,DUO_SUPPORT,BOT,1
165797,16672,2,122,DUO_CARRY,BOT,1
165799,16672,4,105,NONE,JUNGLE,1
165800,16672,5,113,SOLO,MID,1
165796,16672,1,50,SOLO,TOP,1
165872,16679,7,14,DUO,BOT,0
165873,16679,8,82,DUO,BOT,0
165874,16679,9,39,NONE,JUNGLE,0
165871,16679,6,9,SOLO,MID,0
165875,16679,10,41,SOLO,TOP,0
165867,16679,2,48,DUO_CARRY,BOT,1
165870,16679,5,130,DUO_SUPPORT,BOT,1
165866,16679,1,101,NONE,JUNGLE,1
165869,16679,4,125,SOLO,MID,1
165868,16679,3,102,SOLO,TOP,1
166011,16693,6,16,NONE,BOT,0
166014,16693,9,60,NONE,BOT,0
166013,16693,8,99,NONE,BOT,0
166015,16693,10,113,SOLO,MID,0
166012,16693,7,69,SOLO,TOP,0
166009,16693,4,26,DUO,BOT,1
166010,16693,5,48,DUO,BOT,1
166007,16693,2,101,NONE,JUNGLE,1
166008,16693,3,123,SOLO,MID,1
166006,16693,1,125,SOLO,TOP,1
166020,16694,5,48,DUO,BOT,0
166019,16694,4,78,DUO,BOT,0
166017,16694,2,88,NONE,JUNGLE,0
166016,16694,1,104,SOLO,MID,0
166018,16694,3,110,SOLO,TOP,0
166025,16694,10,12,DUO_SUPPORT,BOT,1
166022,16694,7,120,DUO_CARRY,BOT,1
166021,16694,6,60,NONE,JUNGLE,1
166023,16694,8,125,SOLO,MID,1
166024,16694,9,113,SOLO,TOP,1
166074,16699,9,14,DUO,BOT,0
166072,16699,7,92,DUO,BOT,0
166075,16699,10,88,NONE,JUNGLE,0
166073,16699,8,47,SOLO,MID,0
166071,16699,6,41,SOLO,TOP,0
166068,16699,3,82,DUO_CARRY,BOT,1
166066,16699,1,98,DUO_SUPPORT,BOT,1
166067,16699,2,90,NONE,JUNGLE,1
166070,16699,5,87,SOLO,MID,1
166069,16699,4,23,SOLO,TOP,1
166213,16713,8,1,DUO,BOT,0
166215,16713,10,61,DUO,BOT,0
166214,16713,9,19,NONE,JUNGLE,0
166211,16713,6,34,SOLO,MID,0
166212,16713,7,102,SOLO,TOP,0
166210,16713,5,25,DUO_SUPPORT,BOT,1
166208,16713,3,48,DUO_CARRY,BOT,1
166207,16713,2,100,NONE,JUNGLE,1
166209,16713,4,89,SOLO,MID,1
166206,16713,1,54,SOLO,TOP,1
166238,16716,3,61,DUO,BOT,0
166237,16716,2,130,DUO,BOT,0
166240,16716,5,113,DUO,MID,0
166239,16716,4,133,DUO,MID,0
166236,16716,1,116,SOLO,TOP,0
166243,16716,8,48,DUO,BOT,1
166245,16716,10,78,DUO,BOT,1
166242,16716,7,19,NONE,JUNGLE,1
166241,16716,6,107,SOLO,MID,1
166244,16716,9,54,SOLO,TOP,1
166484,16740,9,26,DUO,BOT,0
166482,16740,7,92,DUO,BOT,0
166485,16740,10,22,NONE,MID,0
166481,16740,6,70,NONE,MID,0
166483,16740,8,87,NONE,MID,0
166477,16740,2,48,DUO,BOT,1
166478,16740,3,130,DUO,BOT,1
166480,16740,5,32,NONE,JUNGLE,1
166479,16740,4,123,SOLO,MID,1
166476,16740,1,102,SOLO,TOP,1
166519,16744,4,14,DUO,BOT,0
166520,16744,5,21,DUO,BOT,0
166518,16744,3,88,NONE,JUNGLE,0
166517,16744,2,57,SOLO,MID,0
166516,16744,1,41,SOLO,TOP,0
166525,16744,10,92,DUO_CARRY,BOT,1
166524,16744,9,130,DUO_SUPPORT,BOT,1
166521,16744,6,5,NONE,JUNGLE,1
166523,16744,8,63,SOLO,MID,1
166522,16744,7,111,SOLO,TOP,1
166599,16752,4,17,SOLO,BOT,0
166597,16752,2,95,NONE,JUNGLE,0
166600,16752,5,21,DUO,MID,0
166598,16752,3,125,DUO,MID,0
166596,16752,1,124,SOLO,TOP,0
166602,16752,7,48,DUO,BOT,1
166601,16752,6,136,DUO,BOT,1
166604,16752,9,5,NONE,JUNGLE,1
166603,16752,8,87,SOLO,MID,1
166605,16752,10,70,SOLO,TOP,1
166851,16778,8,48,DUO_CARRY,BOT,0
166849,16778,6,117,DUO_SUPPORT,BOT,0
166850,16778,7,14,NONE,JUNGLE,0
166853,16778,10,98,SOLO,MID,0
166852,16778,9,124,SOLO,TOP,0
166845,16778,2,78,DUO,BOT,1
166846,16778,3,137,DUO,BOT,1
166847,16778,4,70,NONE,JUNGLE,1
166844,16778,1,85,SOLO,MID,1
166848,16778,5,127,SOLO,TOP,1
166870,16780,7,3,DUO,BOT,0
166869,16780,6,120,DUO,BOT,0
166873,16780,10,60,NONE,JUNGLE,0
166871,16780,8,107,SOLO,MID,0
166872,16780,9,66,SOLO,TOP,0
166866,16780,3,110,DUO_SUPPORT,BOT,1
166867,16780,4,137,DUO_CARRY,BOT,1
166865,16780,2,91,NONE,JUNGLE,1
166868,16780,5,87,SOLO,MID,1
166864,16780,1,24,SOLO,TOP,1
166895,16783,2,72,DUO_CARRY,BOT,0
166894,16783,1,130,DUO_SUPPORT,BOT,0
166896,16783,3,56,NONE,JUNGLE,0
166898,16783,5,125,SOLO,MID,0
166897,16783,4,23,SOLO,TOP,0
166903,16783,10,49,DUO,BOT,1
166902,16783,9,122,DUO,BOT,1
166901,16783,8,19,NONE,JUNGLE,1
166899,16783,6,1,SOLO,MID,1
166900,16783,7,66,SOLO,TOP,1
167181,16811,8,61,DUO,BOT,0
167183,16811,10,67,DUO,BOT,0
167179,16811,6,101,NONE,JUNGLE,0
167180,16811,7,94,SOLO,MID,0
167182,16811,9,17,SOLO,TOP,0
167178,16811,5,48,DUO_CARRY,BOT,1
167175,16811,2,135,DUO_SUPPORT,BOT,1
167177,16811,4,33,NONE,JUNGLE,1
167174,16811,1,1,SOLO,MID,1
167176,16811,3,102,SOLO,TOP,1
167199,16813,6,49,DUO,BOT,0
167201,16813,8,122,DUO,BOT,0
167200,16813,7,28,NONE,JUNGLE,0
167202,16813,9,105,SOLO,MID,0
167203,16813,10,111,SOLO,TOP,0
167198,16813,5,61,DUO,BOT,1
167194,16813,1,130,DUO,BOT,1
167195,16813,2,81,NONE,JUNGLE,1
167196,16813,3,107,SOLO,MID,1
167197,16813,4,41,SOLO,TOP,1
167263,16819,10,78,NONE,JUNGLE,0
167260,16819,7,88,NONE,JUNGLE,0
167262,16819,9,48,DUO,MID,0
167259,16819,6,87,DUO,MID,0
167261,16819,8,102,SOLO,TOP,0
167255,16819,2,15,DUO,BOT,1
167254,16819,1,43,DUO,BOT,1
167258,16819,5,91,NONE,JUNGLE,1
167257,16819,4,57,SOLO,MID,1
167256,16819,3,121,SOLO,TOP,1
167821,16875,8,49,DUO,BOT,0
167822,16875,9,61,DUO,BOT,0
167820,16875,7,19,NONE,JUNGLE,0
167823,16875,10,57,SOLO,MID,0
167819,16875,6,39,SOLO,TOP,0
167816,16875,3,21,DUO_CARRY,BOT,1
167814,16875,1,25,DUO_SUPPORT,BOT,1
167818,16875,5,60,NONE,JUNGLE,1
167815,16875,2,105,SOLO,MID,1
167817,16875,4,77,SOLO,TOP,1
167846,16878,3,120,SOLO,BOT,0
167845,16878,2,60,NONE,JUNGLE,0
167848,16878,5,57,SOLO,MID,0
167844,16878,1,49,DUO,TOP,0
167847,16878,4,81,DUO,TOP,0
167849,16878,6,12,DUO,BOT,1
167853,16878,10,122,DUO,BOT,1
167851,16878,8,32,NONE,JUNGLE,1
167850,16878,7,105,SOLO,MID,1
167852,16878,9,76,SOLO,TOP,1
167875,16881,2,21,DUO,BOT,0
167876,16881,3,121,DUO,BOT,0
167878,16881,5,24,NONE,JUNGLE,0
167877,16881,4,63,SOLO,MID,0
167874,16881,1,50,SOLO,TOP,0
167882,16881,9,53,DUO_SUPPORT,BOT,1
167879,16881,6,99,DUO_CARRY,BOT,1
167881,16881,8,60,NONE,JUNGLE,1
167883,16881,10,125,SOLO,MID,1
167880,16881,7,102,SOLO,TOP,1
167913,16884,10,78,DUO,BOT,0
167909,16884,6,137,DUO,BOT,0
167910,16884,7,3,NONE,JUNGLE,0
167911,16884,8,38,SOLO,MID,0
167912,16884,9,77,SOLO,TOP,0
167905,16884,2,120,DUO_CARRY,BOT,1
167904,16884,1,128,DUO_SUPPORT,BOT,1
167907,16884,4,93,NONE,JUNGLE,1
167906,16884,3,97,SOLO,MID,1
167908,16884,5,17,SOLO,TOP,1
167940,16887,7,12,DUO_SUPPORT,BOT,0
167941,16887,8,22,DUO_CARRY,BOT,0
167943,16887,10,88,NONE,JUNGLE,0
167939,16887,6,87,SOLO,MID,0
167942,16887,9,96,SOLO,TOP,0
167938,16887,5,93,DUO,BOT,1
167934,16887,1,137,DUO,BOT,1
167935,16887,2,60,NONE,JUNGLE,1
167937,16887,4,84,SOLO,MID,1
167936,16887,3,41,SOLO,TOP,1
167986,16892,3,98,DUO_SUPPORT,BOT,0
167984,16892,1,122,DUO_CARRY,BOT,0
167988,16892,5,95,NONE,JUNGLE,0
167985,16892,2,81,SOLO,MID,0
167987,16892,4,54,SOLO,TOP,0
167993,16892,10,78,DUO,BOT,1
167990,16892,7,137,DUO,BOT,1
167992,16892,9,88,NONE,JUNGLE,1
167989,16892,6,123,SOLO,MID,1
167991,16892,8,23,SOLO,TOP,1
168033,16896,10,136,DUO_SUPPORT,BOT,0
168032,16896,9,137,DUO_CARRY,BOT,0
168031,16896,8,60,NONE,JUNGLE,0
168029,16896,6,107,SOLO,MID,0
168030,16896,7,102,SOLO,TOP,0
168028,16896,5,72,DUO,BOT,1
168025,16896,2,95,DUO,BOT,1
168027,16896,4,2,NONE,JUNGLE,1
168026,16896,3,25,SOLO,MID,1
168024,16896,1,62,SOLO,TOP,1
168069,16900,6,18,DUO_CARRY,BOT,0
168070,16900,7,43,DUO_SUPPORT,BOT,0
168072,16900,9,32,NONE,JUNGLE,0
168071,16900,8,45,SOLO,MID,0
168073,16900,10,70,SOLO,TOP,0
168067,16900,4,50,DUO,BOT,1
168066,16900,3,137,DUO,BOT,1
168068,16900,5,60,NONE,JUNGLE,1
168065,16900,2,63,SOLO,MID,1
168064,16900,1,41,SOLO,TOP,1
168120,16905,7,137,SOLO,BOT,0
168121,16905,8,60,NONE,JUNGLE,0
168119,16905,6,25,DUO,MID,0
168123,16905,10,113,DUO,MID,0
168122,16905,9,77,SOLO,TOP,0
168117,16905,4,49,DUO,BOT,1
168114,16905,1,122,DUO,BOT,1
168118,16905,5,95,NONE,JUNGLE,1
168115,16905,2,75,SOLO,MID,1
168116,16905,3,124,SOLO,TOP,1
168373,16930,10,118,DUO,BOT,0
168372,16930,9,130,DUO,BOT,0
168369,16930,6,11,NONE,JUNGLE,0
168370,16930,7,10,SOLO,MID,0
168371,16930,8,70,SOLO,TOP,0
168366,16930,3,16,DUO_SUPPORT,BOT,1
168364,16930,1,122,DUO_CARRY,BOT,1
168368,16930,5,23,NONE,JUNGLE,1
168367,16930,4,38,SOLO,MID,1
168365,16930,2,76,SOLO,TOP,1
168444,16938,1,15,DUO,BOT,0
168447,16938,4,43,DUO,BOT,0
168448,16938,5,95,NONE,JUNGLE,0
168445,16938,2,54,DUO,MID,0
168446,16938,3,107,DUO,MID,0
168450,16938,7,98,DUO,BOT,1
168453,16938,10,106,DUO,BOT,1
168449,16938,6,35,NONE,JUNGLE,1
168451,16938,8,84,SOLO,MID,1
168452,16938,9,39,SOLO,TOP,1
168512,16944,9,61,DUO,BOT,0
168509,16944,6,83,DUO,BOT,0
168511,16944,8,11,NONE,JUNGLE,0
168510,16944,7,4,SOLO,MID,0
168513,16944,10,39,SOLO,TOP,0
168508,16944,5,12,DUO_SUPPORT,BOT,1
168506,16944,3,120,DUO_CARRY,BOT,1
168507,16944,4,126,NONE,JUNGLE,1
168504,16944,1,107,SOLO,MID,1
168505,16944,2,69,SOLO,TOP,1
168702,16963,9,1,DUO_SUPPORT,BOT,0
168700,16963,7,48,DUO_CARRY,BOT,0
168701,16963,8,60,NONE,JUNGLE,0
168699,16963,6,123,SOLO,MID,0
168703,16963,10,23,SOLO,TOP,0
168695,16963,2,18,DUO,BOT,1
168694,16963,1,78,DUO,BOT,1
168698,16963,5,28,NONE,JUNGLE,1
168696,16963,3,89,SOLO,MID,1
168697,16963,4,74,SOLO,TOP,1
168756,16969,3,49,DUO,BOT,0
168758,16969,5,137,DUO,BOT,0
168754,16969,1,11,NONE,JUNGLE,0
168757,16969,4,1,SOLO,MID,0
168755,16969,2,70,SOLO,TOP,0
168760,16969,7,21,DUO_CARRY,BOT,1
168761,16969,8,37,DUO_SUPPORT,BOT,1
168759,16969,6,60,NONE,JUNGLE,1
168763,16969,10,7,SOLO,MID,1
168762,16969,9,31,SOLO,TOP,1
168780,16971,7,79,DUO,BOT,0
168779,16971,6,122,DUO,BOT,0
168782,16971,9,126,NONE,JUNGLE,0
168781,16971,8,84,SOLO,MID,0
168783,16971,10,96,SOLO,TOP,0
168775,16971,2,15,DUO_CARRY,BOT,1
168774,16971,1,117,DUO_SUPPORT,BOT,1
168778,16971,5,101,NONE,JUNGLE,1
168777,16971,4,113,SOLO,MID,1
168776,16971,3,77,SOLO,TOP,1
168799,16973,6,1,DUO,BOT,0
168803,16973,10,122,DUO,BOT,0
168800,16973,7,53,NONE,JUNGLE,0
168802,16973,9,87,SOLO,MID,0
168801,16973,8,71,SOLO,TOP,0
168794,16973,1,18,DUO_CARRY,BOT,1
168796,16973,3,135,DUO_SUPPORT,BOT,1
168795,16973,2,17,NONE,JUNGLE,1
168798,16973,5,85,SOLO,MID,1
168797,16973,4,77,SOLO,TOP,1
168804,16974,1,9,DUO,BOT,0
168807,16974,4,61,DUO,BOT,0
168805,16974,2,60,NONE,JUNGLE,0
168808,16974,5,17,DUO,MID,0
168806,16974,3,123,DUO,MID,0
168809,16974,6,29,DUO,BOT,1
168812,16974,9,130,DUO,BOT,1
168810,16974,7,88,NONE,JUNGLE,1
168811,16974,8,1,SOLO,MID,1
168813,16974,10,80,SOLO,TOP,1
168822,16975,9,48,DUO,BOT,0
168819,16975,6,98,DUO,BOT,0
168820,16975,7,11,NONE,JUNGLE,0
168823,16975,10,113,SOLO,MID,0
168821,16975,8,46,SOLO,TOP,0
168818,16975,5,22,DUO_CARRY,BOT,1
168814,16975,1,84,DUO_SUPPORT,BOT,1
168817,16975,4,24,NONE,JUNGLE,1
168816,16975,3,1,SOLO,MID,1
168815,16975,2,71,SOLO,TOP,1
168834,16977,1,3,DUO,BOT,0
168836,16977,3,122,DUO,BOT,0
168838,16977,5,35,NONE,JUNGLE,0
168837,16977,4,53,NONE,JUNGLE,0
168835,16977,2,87,SOLO,MID,0
168841,16977,8,61,DUO_CARRY,BOT,1
168842,16977,9,128,DUO_SUPPORT,BOT,1
168840,16977,7,5,NONE,JUNGLE,1
168843,16977,10,80,SOLO,MID,1
168839,16977,6,86,SOLO,TOP,1
168913,16984,10,99,DUO,BOT,0
168911,16984,8,135,DUO,BOT,0
168910,16984,7,32,NONE,JUNGLE,0
168912,16984,9,26,SOLO,MID,0
168909,16984,6,98,SOLO,TOP,0
